perf_id,method_text,label
1227912,Spliced Surprise Major,multiple_methods
1227967,Surprise Minor,unclassified
1227969,Minor,unclassified
1227975,Doubles (5m),multiple_methods
1227991,Doubles (3m),multiple_methods
1227995,Surprise Minor,unclassified
1228013,Grandsire / Plain Bob / April Day Doubles,multiple_methods
1228014,Grandsire / Plain Bob Doubles,multiple_methods
1228015,Grandsire / Plain Bob Doubles,multiple_methods
1228017,Grandsire / Plain Bob Doubles,multiple_methods
1228020,Doubles (2 Methods),multiple_methods
1228023,"Rounds, Grandsire Triples, Stedman Triples and Cambridge Major",rounds
1228025,Ready Money Doubles,unclassified
1228032,April Day Doubles,unclassified
1228045,"Doubles (2m,1v)",multiple_methods
1228051,Single Court Place Minimus (2nd As Treble),unclassified
1228052,Doubles,unclassified
1228069,Doubles (10m),multiple_methods
1228077,Spliced Plain Minor (4m),multiple_methods
1228094,Surprise Minor,unclassified
1228095,Surprise Minor,unclassified
1228102,Doubles (4 Methods),multiple_methods
1228105,Doubles (11 Methods),multiple_methods
1228114,Mixed Doubles,multiple_methods
1228143,Spliced Treble Dodging Minor (8 Methods),multiple_methods
1228146,Doubles (12 Methods),multiple_methods
1228153,Spliced Plain Bob and Cambridge Surprise Minor,multiple_methods
1228175,Spliced Surprise Major,multiple_methods
1228177,Call Changes,call_changes
1228178,Call Changes,call_changes
1228182,Spliced Surprise Major (8 Methods),multiple_methods
1228184,Doubles (1m/10v),multiple_methods
1228224,Mixed Doubles,multiple_methods
1228253,Spliced Surprise Major (standard 8),multiple_methods
1228276,Spliced Surprise Royal,multiple_methods
1228278,Surprise Minor,unclassified
1228319,Surprise Minor,unclassified
1228320,Doubles,unclassified
1228364,18 Minor,unclassified
1228366,14 Plain Minor,unclassified
1228369,44 Minor,unclassified
1228370,Epiphany Doubles Call Changes,call_changes
1228373,Spliced Plain and Little Bob Major,multiple_methods
1228375,Spliced Surprise Major (6 Methods),multiple_methods
1228377,Spliced Plain Minor (14 Methods),multiple_methods
1228387,Spliced Surprise Minor,multiple_methods
1228392,Surprise Minor,unclassified
1228406,Spliced Surprise Minor,multiple_methods
1228412,Minor,unclassified
1228414,Spliced Cinques and Maximus,multiple_methods
1228415,Doubles (3m),multiple_methods
1228434,Doubles,unclassified
1228445,Spliced Surprise Maximus,multiple_methods
1228450,Plain Hunt Minimus,unclassified
1228454,Minor,unclassified
1228464,Doubles (5 Methods),multiple_methods
1228470,Plain Minor (seven Methods),multiple_methods
1228471,Surprise Minor,unclassified
1228472,Minor (five Methods),multiple_methods
1228479,Spliced Surprise Major (4 Methods),multiple_methods
1228485,Oxford Bob Triples,unclassified
1228494,"Spliced Surprise Major (6m, A T W)",multiple_methods
1228503,Spliced Plain Bob Doubles and Minor,multiple_methods
1228513,6 Minor,unclassified
1228524,Spliced Surprise Royal (8 Methods),multiple_methods
1228531,Spliced Surprise Major (13 Methods),multiple_methods
1228547,Spliced Surprise Major (13 Methods),multiple_methods
1228549,Doubles,unclassified
1228551,Spliced Surprise Major,multiple_methods
1228569,Doubles,unclassified
1228579,Spliced Surprise Major (6 Methods),multiple_methods
1228593,Doubles (6 Methods),multiple_methods
1228599,Singles,unclassified
1228605,Doubles (21m),multiple_methods
1228607,Sir Roger Bannister Doubles,unclassified
1228611,Stephen Hawking Doubles,unclassified
1228621,Doubles (2 Methods),multiple_methods
1228630,Call Changes,call_changes
1228634,April Day Doubles,unclassified
1228635,April Day Doubles,unclassified
1228637,Newborough Doubles,unclassified
1228640,Grandsire Doubles and Plain Bob Minor,multiple_methods
1228646,Spliced Surprise Major,multiple_methods
1228664,Doubles (6 Methods),multiple_methods
1228671,Call Changes,call_changes
1228681,Spliced Surprise Major,multiple_methods
1228683,Doubles (5m),multiple_methods
1228688,Surprise Minor,unclassified
1228695,April Day Triples,unclassified
1228696,Surprise Minor,unclassified
1228736,Doubles (3m),multiple_methods
1228753,Four Doubles,unclassified
1228760,Doubles,unclassified
1228767,Spliced Surprise Major (8m),multiple_methods
1228769,Minor,unclassified
1228788,Mixed Doubles,multiple_methods
1228795,Spliced Surprise Major (6 Methods),multiple_methods
1228845,Brannel Mk2 Triples Call Changes,call_changes
1228848,Shiehallion Delight Royal,unclassified
1228849,Pl Bob Minor,unclassified
1228859,Kent Treble Bob Minor and Plain Bob Minor,multiple_methods
1228866,Doubles,unclassified
1228890,Bluebell Doubles,unclassified
1228909,Ladies Who --- Doubles,unclassified
1228918,(4 M and V) Doubles,multiple_methods
1228927,Call Changes,call_changes
1228928,Spliced Surprise Major (8m),multiple_methods
1228936,April Day Doubles,unclassified
1228937,St George's Doubles,unclassified
1228939,Call Changes,call_changes
1228941,Doubles (2 Methods),multiple_methods
1228947,Mixed Doubles,multiple_methods
1228958,April Day Doubles,unclassified
1228962,Doubles (3 Methods/V),multiple_methods
1228964,Doubles (7 Methods/V),multiple_methods
1228969,April Day Doubles,unclassified
1228974,Doubles,unclassified
1228975,Rounds,rounds
1228977,Plain Bob Minor (+1),unclassified
1228987,Mixed Minimus,multiple_methods
1228990,Doubles (11m),multiple_methods
1228995,Call Changes,call_changes
1228996,Call Changes,call_changes
1228999,Plain Hunt and Call Changes,call_changes
1229000,Doubles,unclassified
1229008,Doubles (2 Methods),multiple_methods
1229015,Spliced Surprise Major,multiple_methods
1229016,Mixed Doubles,multiple_methods
1229017,St Simons Triples,unclassified
1229022,Doubles,unclassified
1229028,Doubles (3 Methods/V),multiple_methods
1229029,Doubles (5 Methods/V),multiple_methods
1229051,Doubles (2 Methods),multiple_methods
1229064,Call Changes and Plain Bob Doubles (on Six Bells),call_changes
1229065,Call Changes and Plain Bob Doubles (on Six Bells),call_changes
1229067,Surprise Minor,unclassified
1229080,"Rounds, Call Changes, Plain Hunt",rounds_and_call_changes
1229109,Rounds and Call Changes,rounds_and_call_changes
1229179,April Day Doubles,unclassified
1229220,Doubles,unclassified
1229231,Spliced Treble Bob Major (2 Methods),multiple_methods
1229234,Surprise Minor,unclassified
1229235,Doubles (2m/1v),multiple_methods
1229236,Spliced Plain Royal,multiple_methods
1229239,April Day Doubles,unclassified
1229250,Spliced Surprise Minor,multiple_methods
1229254,Minor (2m),multiple_methods
1229256,Chalfont Slow Course Minor,unclassified
1229257,Call Changes,call_changes
1229258,Spliced Surprise Major,multiple_methods
1229265,Spliced Surprise Major (8m),multiple_methods
1229279,Spliced Surprise Major (4m),multiple_methods
1229288,Seighford Doubles,unclassified
1229291,Minor,unclassified
1229298,Doubles (6 Methods),multiple_methods
1229310,Spliced Surprise Major (4 M),multiple_methods
1229312,Doubles,unclassified
1229316,Rounds and Call Changes,rounds_and_call_changes
1229342,Spliced Surprise Minor,multiple_methods
1229350,Surprise Minor (7 Methods),multiple_methods
1229351,Doubles,unclassified
1229365,April Day Doubles,unclassified
1229373,Spliced Surprise Major,multiple_methods
1229393,Minor (7m),multiple_methods
1229404,St Clement College Bob Royal,unclassified
1229405,Doubles (6 Methods),multiple_methods
1229407,Ruby Wedding Doubles,unclassified
1229423,April Day Doubles,unclassified
1229434,Surprise Minor,unclassified
1229484,Doubles and Minor,multiple_methods
1229491,Spliced Surprise Major (3m),multiple_methods
1229505,Plain Minor,unclassified
1229507,Doubles (3m),multiple_methods
1229528,Spliced Surprise Major (4 Methods),multiple_methods
1229534,Cambridge and Plain Bob Minor,multiple_methods
1229535,Minor (4 Methods),multiple_methods
1229543,Doubles (40v),multiple_methods
1229545,Spliced Treble Dodging Royal (3 Methods),multiple_methods
1229552,Spliced Surprise Maximus (4 Methods),multiple_methods
1229563,Candlesby Slow Course Triples,unclassified
1229568,Lismore Minimus,unclassified
1229580,Ken Dodd Doubles,unclassified
1229582,Doubles (11m/v),multiple_methods
1229583,Overton Church Clock Restoration Doubles,unclassified
1229634,Doubles (5m/1v),multiple_methods
1229648,Doubles,unclassified
1229660,Spliced Surprise Major (7m),multiple_methods
1229662,Doubles,unclassified
1229678,Doubles (3 Methods),multiple_methods
1229704,April Day / Plain Bob Doubles,unclassified
1229721,Doubles,unclassified
1229736,Minor (2 Methods),multiple_methods
1229738,Minor (3 Methods),multiple_methods
1229739,Single Court Minimus,unclassified
1229760,Clifford's Pleasure Doubles,unclassified
1229773,Spliced Treble Dodging Royal (7 Methods),multiple_methods
1229774,Clifford's Pleasure Doubles,unclassified
1229783,Plain Minor (4 Methods),multiple_methods
1229790,Doubles,unclassified
1229818,Spliced Plain Royal (14m),multiple_methods
1229865,Call Changes,call_changes
1229866,Call Changes,call_changes
1229868,Minor,unclassified
1229872,Doubles,unclassified
1229896,Doubles (5m/V),multiple_methods
1229899,Spliced Surprise Major (3m - Cys),multiple_methods
1229915,"Doubles (2m,1v)",multiple_methods
1229919,Doubles (2m),multiple_methods
1229929,Surprise Minor,unclassified
1229941,Treble Dodging Minor (3 Methods),multiple_methods
1229947,Spliced Beverley and Surfleet Surprise Minor,multiple_methods
1229948,May Day Doubles,unclassified
1229949,Doubles (3 Methods),multiple_methods
1229950,Doubles (11 Methods),multiple_methods
1229951,April Day / Plain Bob Doubles,unclassified
1229957,Doubles (1p/4m),multiple_methods
1229960,Minor,unclassified
1229974,Doubles (5m),multiple_methods
1229987,Treble Dodging Minor (7 Methods),multiple_methods
1229988,Doubles (2 Methods),multiple_methods
1230001,Mixed Doubles (1v/4m),multiple_methods
1230010,St Dominica's 3rd Hunt Doubles,unclassified
1230015,Doubles (6m),multiple_methods
1230019,Minor,unclassified
1230045,Spliced Triples (5m),multiple_methods
1230066,Spliced Surprise Major (6m),multiple_methods
1230083,Doubles (1m/4v),multiple_methods
1230084,Doubles (2 Methods),multiple_methods
1230086,Surprise Minor,unclassified
1230088,Doubles (1p/3m/1v),multiple_methods
1230125,Doubles and Minor,multiple_methods
1230135,May Day Doubles,unclassified
1230148,Surprise Minor,unclassified
1230149,Mixed Doubles,multiple_methods
1230160,Doubles (1m/10v),multiple_methods
1230167,Treble Dodging Minor (7 Methods),multiple_methods
1230169,Doubles,unclassified
1230203,Doubles (2 Methods),multiple_methods
1230208,Surprise Minor (7 Methods),multiple_methods
1230215,Spliced Surprise Major (3 Methods),multiple_methods
1230224,Spliced Major,multiple_methods
1230246,Spliced Surprise Major (8m),multiple_methods
1230255,Betjeman Doubles Call Changes,call_changes
1230256,Rollup Doubles Call Changes,call_changes
1230257,Queen’s Minor Call Changes,call_changes
1230258,Whyatt Doubles Call Changes,call_changes
1230259,Peal No 1 Doubles Call Changes,call_changes
1230266,Surprise Minor,unclassified
1230276,Wedding Doubles Call Changes,call_changes
1230279,Spliced Surprise Maximus (4 Methods),multiple_methods
1230299,Spliced Surprise Major (6 Methods),multiple_methods
1230313,Variation on Stedman Triples,unclassified
1230326,Doubles (10m/V),multiple_methods
1230347,Doubles,unclassified
1230348,Doubles,unclassified
1230369,April Day / Plain Bob Doubles,unclassified
1230371,Doubles (2 Methods),multiple_methods
1230376,"on Thirds, Call Changes",call_changes
1230378,Jean Nicholson Doubles,unclassified
1230380,Doubles (11 Methods/V),multiple_methods
1230391,Doubles (3v),multiple_methods
1230408,Mixed Doubles,multiple_methods
1230409,Doubles (6 Methods),multiple_methods
1230419,Doubles (6m),multiple_methods
1230424,Spliced Surprise Major,multiple_methods
1230443,Spliced Surprise Major (6m),multiple_methods
1230464,Mixed Doubles (5m),multiple_methods
1230472,Plain Hunt Singles,unclassified
1230491,Called Changes,unclassified
1230500,Spliced Surprise Major (4m),multiple_methods
1230507,Spliced Surprise Major (8 M),multiple_methods
1230516,Surprise Minor,unclassified
1230521,Doubles (11m/V),multiple_methods
1230523,Mixed Doubles,multiple_methods
1230555,May Day Doubles,unclassified
1230573,Spliced Surprise Minor (12m),multiple_methods
1230576,Sixty on Thirds Call Changes,call_changes
1230589,Spliced Surprise Minor,multiple_methods
1230593,Surprise Minor,unclassified
1230606,Doubles,unclassified
1230612,Doubles (2m),multiple_methods
1230679,Doubles (3methods),multiple_methods
1230690,Lower Loxley Surprie Major,unclassified
1230708,Doubles ( (4 Methods and 5 Variations),multiple_methods
1230709,Liberation Doubles,unclassified
1230720,Spliced Surprise Major (5m),multiple_methods
1230793,Reverse Canterbury Doubles,unclassified
1230808,Spliced Surprise Minor,multiple_methods
1230813,Doubles,unclassified
1230836,Doubles and Minor (10 P/m/V),multiple_methods
1230839,Surprise Minor,unclassified
1230856,Minor,unclassified
1230874,Doubles (11 M/V),multiple_methods
1230884,Plain and Little Minor,multiple_methods
1230900,Minor (2 M),multiple_methods
1230909,Spliced Surprise Maximus,multiple_methods
1230918,Plain Doubles (126m),multiple_methods
1230919,Gradnsire Doubles,unclassified
1230923,Clifford's Pleasure Doubles,unclassified
1230924,Doubles (11 M/V),multiple_methods
1230930,Spliced Maximus,multiple_methods
1230936,Doubles,unclassified
1230938,Doubles,unclassified
1230942,Spliced Surprise Minor (11m),multiple_methods
1230944,2m Minor,multiple_methods
1230950,Norwich and Cambridge Surprise Minor,multiple_methods
1230954,Spliced Surprise Minor,multiple_methods
1231036,Doubles (4m/7v),multiple_methods
1231052,Spliced Surprise Major,multiple_methods
1231053,Minor,unclassified
1231061,Spliced Doubles,multiple_methods
1231064,Doubles,unclassified
1231071,Minor (2 Methods),multiple_methods
1231125,Doubles (11m/v),multiple_methods
1231159,Doubles,unclassified
1231167,Doubles,unclassified
1231179,Mixed Doubles (6m),multiple_methods
1231210,Surprise Minor,unclassified
1231212,Spliced Surprise Minor,multiple_methods
1231225,Plain Bob Minor and 160 Grandsire Doubles,multiple_methods
1231279,Sgurr Mor Surprise Minor,unclassified
1231294,Mixed Doubles,multiple_methods
1231297,Single Oxford Bob Minor and Plain Bob Minor,multiple_methods
1231321,Doubles (11m/v),multiple_methods
1231338,Surprise Minor (7m),multiple_methods
1231370,Spliced Surprise Major,multiple_methods
1231373,May Day Doubles,unclassified
1231381,April Day Doubles,unclassified
1231442,Doubles,unclassified
1231445,St Martin’s Doubles (with 768 Cover),unclassified
1231449,Minor (7m),multiple_methods
1231453,Spliced Surprise Maximus (4 Methods),multiple_methods
1231507,Doubles (11m),multiple_methods
1231518,Spliced Plain Royal,multiple_methods
1231522,Doubles (10mv),unclassified
1231535,Doubles (8mv),unclassified
1231544,Spliced Surprise Minor (16 Methods),multiple_methods
1231571,Spliced Surprise Major (8 Methods),multiple_methods
1231583,Doubles,unclassified
1231609,Doubles,unclassified
1231611,Minor,unclassified
1231670,St Nicholas Doubles,unclassified
1231674,Mixed Doubles,multiple_methods
1231685,Doubles (11 Methods),multiple_methods
1231686,Spliced Treble Dodging Minor,multiple_methods
1231694,Ruby Wedding Doubles,unclassified
1231706,Treble Dodging Minor (5 Methods),multiple_methods
1231731,Spliced Surprise Major (18 Methods),multiple_methods
1231772,Surprise Minor,unclassified
1231775,Doubles,unclassified
1231793,Spliced Surprise Major (16 Methods),multiple_methods
1231801,Minor (2m),multiple_methods
1231810,Spliced Surprise Minor,multiple_methods
1231815,Surprise Minor,unclassified
1231854,Wedding Doubles Call Changes,call_changes
1231927,Surprise Minor,unclassified
1231929,Spliced Surprise Major,multiple_methods
1231931,Doubles,unclassified
1231958,Surprise Minor,unclassified
1231959,Surprise Minor (7 Methods),multiple_methods
1231964,Surprise Minor,unclassified
1231965,Doubles (9m),multiple_methods
1231967,Doubles (1m/4v),multiple_methods
1231984,Doubles and Minor (4m/1v),multiple_methods
1231985,Doubles and Minor (3m/1v),multiple_methods
