perf_id,position,footnote
1059397,0,Rung during the Diamond Jubilee Year of HM The Queen.
1149815,0,"Rung half-muffled in remembrance of those who lost their lives in the two World Wars and subsequent conflicts, and those who are still suffering."
1149815,1,1st Plain Bob Triples: 3
1149815,2,Also rung for Rochester District Quarter Peal month.
1128339,0,"Ist peal in the principle 4,6."
1128339,1,"Rung half-muffled in remembrance of all who have lost their lives in wars and conflicts, but especially to all those who, in recent years, have passed through Wootton Bassett on their journey to their final resting place."
1147792,0,First in the method - 2
1940121,0,"First blows in method for 1,2,3,4,5,7."
1940121,1,4/5.
1047809,0,Half muffled in remembrance
1149033,0,Rung half-muffled in memory of those that have lost their lives in conflict.
1308144,0,In thanksgiving for the life of Peter Kenneth Else on the occasion of his funeral; rung as the procession left the church for the crematorium.
1308144,1,"First performance on the restored handbells, and their first for over sixty years. The bells were donated to the ringers of St John's Ranmoor by the family of John Garratt of Sapcote in Leicestershire. Peter Else was the link between the bells' old and new homes."
1097001,0,Rung in honour of the fallen.
272626,0,1st in m by all. In appreciation of the fact that GMT is now equal all over Kingsteignton.
1150195,0,Rung half muffled on the eve of Remembrance Sunday
1940118,0,First of Plain Bob Triples for Alan.
1940118,1,2/5
196130,0,"Rung to mark the 70th anniversary of Alan Hartley's first bellringing lesson at Thorner, West Yorkshire."
196130,1,Also Remebering Ray Aldington of Kings Norton who taught 1 & 2 to ring.
1067215,0,250th peal: 2. First Yorkshire: 3.
1067215,1,"Rung as a silver wedding compliment to Lynn and Neil Hunter. Also rung as an 18th birthday compliment to Kezia Adams, God Daughter of the ringer of the 3rd."
1585678,0,To record a wedding ring on 8 bells starting at 9 am on the 10th day of the 11th month in the 12th year of the century.
1147331,0,Rung on the front 6.
1149399,0,For the 125th Anniversary of the Chester Diocesan Guild and the Mid Cheshire Branch Quarter Peal Fortnight.
398915,0,75th of Surprise Royal as cond - 10
1147460,0,Staffs Monday night Qtr Peal band on a Sat outing
190278,0,Rung as a compliment to Brian and Annie Hall celebrating their Pearl Wedding
190278,1,"anniversary.  First of Cambridge Major - 3, 5."
1131774,0,3500th peal-2
1131774,1,For Martinmas.
1145594,0,First Surprise: 3
1145594,1,[BD]
1044596,0,Rung for York Branch quarters & quiz day
1145952,0,Geoff Randall has now rung the treble to peals at all eight 12 bell towers in the Southern Hemisphere
1940606,0,4/5
1150050,0,150th Quarter Peal on the bells - 3.
1143453,0,First peal in the method. Livermorium is the official name for element 116.
1143453,1,Livermorium Surprise Major
1143453,2,e 38-58.14-12-36.14-14.38-12-58
1086147,0,"Rung open in thanksgiving for the life (100 years & 4 months) of Kath Douglas, mother of Blythburgh ringer Peggy Meredith, immediately before her funeral."
1047002,0,First in method : 2
1584115,0,First Grandsire as conductor.
190468,0,Marking the beginning of SUA!!!
1061626,0,1st quarter in the method: 14.34-14-34.14.LE.34. LE 2143
1585505,0,First quarter in the variations. All the variations use St. Martin's Bob as the root method and the following calls: Midland - Fremantle Single (CC4as*); Woodbridge - North Fremantle Single (CC4sa*); East Guildford - Mosman Park Single (CC4wy*); Guildford - Cottesloe Single (CCyw*). 50th quarter: 6.
1940094,0,First blows in method for all the band.
1940094,1,1/5
1089044,0,Rung half muffled for Remembrance Day
1689704,0,Rung as a birthday compliment to Emily.
1689704,1,First in method: 3.
1082801,0,First in method: 3.
1148798,0,First peal of Stedman Doubles- 1.
190022,0,1st quarter as cover.
190022,1,Rung by the Central Branch to celebrate the Centenary year of the Ladies Guild.
1062577,0,"First in method : 2, 3 and 5"
1138667,0,"Compliment to Dr Ryan Jackson and Miss Nicola Cooper-Tomkins (daughter to Nick & Elizabeth Cooper-Tomkins) who are to be married at St Michael and All Angels, Ewyas Harold tomorrow Sat 10th November 2012"
1094215,0,"First in method : 3, 5 and 7"
1151400,0,"300th peal together: 2,7."
1940068,0,2/5
1090990,0,First in method - 2
1053717,0,Half muffled in remembrance.
1126592,0,"Rung to celebrate the life of a true gentleman, John Dowe."
1117943,0,Rung following the memorial service for Lord Oaksey
1583659,0,"500th on the bells: 1. 150th together 4 & 9. A birthday compliment to Ted Ivey (75) and Marie Attfield (much, much younger!)."
1149489,0,"Rung in Thanksgiving for the life of Jessamine Brook elder sister of Rosemary Cox, who died suddenly on Saturday 3 November."
1106639,0,1st in method for 5.
1940060,0,First blows in method by all the band.
1940060,1,3/5
1070340,0,"Happy Birthday to: Margaret, Trev, Daniel, Mary, Pam & Geraldine"
1078227,0,"For Remembrance Sunday, and for the Chester Diocesan Guild's 125th Anniversary."
190015,0,"For Remembrance Sunday, and for the Chester Diocesan Guild's 125th Anniversary."
1082512,0,"Rung as a 50th Birthday Complement to Mandy Lewis, Daughter of tenor ringer."
1120983,0,"Rung to celebrate the birth of Oscar Thomas Ingram on 20th July, a grandson for Guy and Clare."
1120983,1,For Llandaff branch QP fortnight
1149259,0,1st Q in method 2&3.
1149259,1,Birthday compliment to Norman Mattingley.
1136298,0,1 - First on eight
1940127,0,50th quarter this year for Les.
1940127,1,5/5
1118271,0,Rung on the back 6 after meeting short for Major
1118271,1,60th Quarter - 6
1118271,2,Rung the for SDGR Quarter Peal week
195587,0,In Memory of Norman Sherratt. First of Triples: 3
1048258,0,"Rung in SDGR quarter peal week to celebrate the anouncement of the new Archbishop of Canterbury, and Wool's fourth place in the Guild striking competition."
1063827,0,1350th Peal as Conductor 1
1116729,0,First peal of Lincolnshire - 2
1277044,0,"300th quarter peal together: 4, 5 & 6"
1209195,0,"This composition was first rung at All Saints, Loughborough on 26 November 1898."
1209195,1,The fourth peal in the Stedman Triples 'Landmarks Suite'.
190001,0,"150th together 3 & 4. Rung, in Guild Quarter Peal Week, by the President and seven Vice-Presidents to celebrate the 60th anniversary, this month, of Ivan learning to ring at Bradpole."
1112587,0,Half-muffled for the Armistice.
1114966,0,6 - First of all 8 in
1114966,1,4 & 8 - 400th together
1114966,2,7 - 200th of Major
1836789,0,1st. 1/4 inside 2.
1836789,1,Rung during Llandaff branch 1/4 peal fortnight
1062575,0,"Dedicated to the life of Leslie Carter, a ringer at nearby Marlesford for over fifty years, also a churchwarden there for forty years."
1836787,0,Rung for 1/4 peal fortnight
1137763,0,First QP in more than one method :2. For EACR Northern District QP month.
1055855,0,"Rung for the new Archbishop of Canterbury, and SDGR Quarter Peal Week"
1093737,0,1st of Minor - 1
1118280,0,2200th quarter - 6
1098380,0,Most spliced S Royal - 4.
1098380,1,"Circled ""tower"" as conductor."
1098380,2,Another birthday complement to Helen Sharpe (5th Nov)
1136297,0,First peal in the method:
1136297,1,x38x1456x1256x18x1234x1458x16x78 b LH12
1083342,0,"First in the method: 2, 5, 7"
1083342,1,100th peal: 3
1055636,0,Rung in Memery of Royal Marine David O’Connor and Cpl Channing Day.
1055636,1,175 QUarter Peal; 4
1058356,0,For Quarter Peal Week.
1069235,0,"Rung on the simulator during Llandaff & Monmouth Quarter Peal Fortnight in memory of Frederick Saunders, Liskeard parish church organist for many years and cousin of the conductor."
1069235,1,First in the method by all the band.
1116490,0,Birth compliment to Mary E Gilbert from Portishead. Rung contemporaneously with a quarter peal at Portishead.
1143076,0,Birthday Compliment to Mary E Gilbert.
1143076,1,Rung contemporaneously with a quarter peal at Portbury.
1091810,0,"Rung to celebrate the appointment of the Rector, Rev Michael Burson-Thomas, as an Honorary Canon."
1115878,0,To celebrate Jo Knight's Birthday
1063586,0,"1st blows in m. - 2, 3, 6."
1063586,1,"In thanksgiving for the life of Clive Dunn. ""Don't Panic!"""
426153,0,Birthday compliment to Ian Smith by members of the fan club.
426153,1,First peal in the method:
426153,2,x30x14x50x16x12x10x14x50.78.36x90. le 12(b)
189920,0,200th handbell peal: 3-4
1085036,0,First peal in the method
1085036,1,Wanborough Delight Major
1085036,2,a 38-56.14-56-18-34-1258-14-58
1151915,0,For the 125th Anniversary of the Chester Diocesan Guild and the Mid Cheshire Branch Quarter Peal Fortnight.
1094489,0,First Lincolnshire – 6.
1094489,1,First Surprise Major as conductor – 5.
189869,0,Rung half muffled following the Opening of the Garden of Remembrance by H. R. H. The Duke of Edinburgh.
1053234,0,Rung in fond memory of Harold Rogers on the anniversary of his birth.
1111803,0,Rung for the Salisbury Diocesan Guild quarter peal week.
1111803,1,1st in the method 2. £4.
189785,0,for SDGR quarter peal week
379327,0,First blows in method for all other than the conductor
1106197,0,250th quarter: 1.
189823,0,Rung half-muffled prior to the St Dunstan-in-the-West Remembrance Event
1095490,0,First 1/4 peal inside - 2. Rung to celebrate Ian's 15th birthday.
1143452,0,A compliment to the Revd Alison Williams on her retirement as Team Vicar in the Chalke Valley Team Benefice for eight years. Rung for Salisbury Guild Quarter Peal week.
1092702,0,Rung as a Golden Wedding Anniversary compliment to Geoff and Margaret Pratt.
1146967,0,To celebrate the life of Virginia Reid (sister of Robert Perry) on the day of her funeral.
1146967,1,"First Yorkshire Royal: 2,9"
1146967,2,"25th together: 2,4"
1133435,0,First in the method:- 7.
1852599,0,1st away from cover Joe Berry(age 13)
1127030,0,First inside - 2
1127030,1,Rung as part of A&P Quarter Peal Fortnight
1097386,0,Birthday compliments to Karen Edwards and Claire Richardson.
1068534,0,First Peal in the Method
1068534,1,Saint Eimhin Surprise Major
1068534,2,x3x4x25x6x2x3.2.34x3 le 2 [f] fch BCD
1068534,3,850th Peal as Conductor for the Dorset County Association
1097009,0,"Rung as an affectionate tribute to the life and achievements of Norman Sherratt, with an appropriate number of backstroke 6-5's that would have made him smile!"
1124952,0,For SDGR quarter peal week by members of West Dorset Branch
1124952,1,£10
191875,0,For Remembrance Day
1084003,0,Rung by past and present Branch officers and the Guild President and Master on the 20th anniversary of the founding of the Mere Branch of the Salisbury DG. First Major: 1. Rung for Guild Quarter Peal Week. £2
1078736,0,Rung in memory of Clive Dunn.
1078736,1,800 Together: 2 & 6.
1143924,0,"Birthday compliments to Christopher Munnings, Peter Harper & Brian Salter."
1102249,0,Wishing Chris Garner a speedy recovery.
190352,0,"Rung as an 80th birthday compliment to Ivor Woods, a ringer at Halesowen. Also rung during the Quarter Peal Fortnight for the WDCRA Northern Branch."
189833,0,First quarter peal: 1.
189833,1,For Guild Quarter Peal Week.
1097731,0,First peal in the method:5.
1082808,0,250th Q. together 2 & 6.
1103808,0,Rung in memory of Bill Hicks
1681030,0,In memory of Clive Dunn and the husband of ringer 4.
1085368,0,For SDGR quarter peal week.
1085368,1,RW donation: £3
1133436,0,"Rung prior to practice night as a 60th birthday compliment to Roy Farrington, with the best wishes of all his friends."
1141920,0,1st in method: 2.
1106047,0,"First in method: 2, 3."
1136295,0,A compliment to the Revd Alison Williams on her retirement as Team Vicar in the Chalke Valley Team Benefice for eight years.
1136295,1,Rung during SDGR Quarter Peal week.
1073578,0,"First of Spliced Surprise Major:2,3,5. For SDGR Quarter Peal Week. £8"
1127029,0,"1st Rutland in hand: 1-2, 3-4 & 5-6."
370894,0,60th birthday compliment to 1
370894,1,13th wedding anniversary to 2 and 1
370894,2,50th birthday compliment to 3
370894,3,64th birthday compliment to 4
370894,4,78th birthday compliment to 5
370894,5,60th birthday compliment to 6
370894,6,All on the day.
1049184,0,Rung to commemorate the birthday of the late Beatrice Seal who paid for the augmentation of the bells from 4 to 8 in 1929
1132156,0,"First quarter-peal at first attempt: 1, 5. Rung on the front five."
1095180,0,Rung during quarter peal week for Nicola and Grahan Sturrock in celebration for the life of Graham Sturrock.
1107603,0,1st Quarter of Surprise Royal: 6.
1107603,1,250th together: 3 and 10.
1054253,0,"First quarter peal in the method, a peal having been previously rung in which the ringers of treble and seven took part."
1053718,0,1st in method: 3. For the 125th Anniversary of the Chester Diocesan Guild
1103800,0,For Salisbury D G Quarter-peal week
1144841,0,Arranged and rung in celebration of the life of Robert McWilliam who passed away on 29th October 2012. Rung half muffled on the day of his funeral.
1045260,0,Congratulations to Dorothy and Peter Blythe on their 50th wedding anniversary.
1045260,1,Rung during SDGR Quarter Peal Week.
1144840,0,Jean's 125th peal
1063042,0,First quarter on 8 bells as conductor.
1063042,1,On the simulator during Llandaff Branch Quarter Peal Fortnight as a birthday compliment to Siobhan Saunders.
