perf_id,position,footnote
1585710,1,Today was the Annual Blessing of the Animals service in the Church.
1047535,0,For Compline
1056671,0,For the 90th Anniversary of the Diocese of Swansea and Brecon and the Swansea and Brecon Diocesan Guild of Ringers
1134473,0,First in method; 1 & 2
1134473,1,Rung during Winchester District's Ringing Festival
1105521,0,For Choral Evensong.
1105521,1,£5 (block donation).
1120219,0,Rung on the front six for Choral Evensong and as a birthday compliment to Darren Elphick
1130979,0,"Rung for the 4pm Family Service. Also to mark the Golden Wedding Anniversary of Jim and Margaret Toogood. Also to celebrate the birth of Natalie Carrasco-Sharp, granddaughter to the treble ringer."
1078448,0,1st Quarter Peal for this location.
1053379,0,1st quarter in hand of more than one method : 5-6
406682,0,"Most Major methods in hand: 1-2, 7-8."
1065309,0,"Rung in memory of Ken Bowman and Srephen Joyce, members of the congregation of this church."
1065309,1,First Quarter: 1 & 6
1083028,0,"For Evensong, as part of the traditional annual Gopher ringing, which takes place on six consecutive Sundays in October & November, this being the 3rd Sunday."
1134470,0,Rung for Choral Evensong on Harvest Festival Sunday.
440957,0,"Rung on the light eight for evensong. This composition was the one that was supposed to be rung at Whatton this morning, but fortunately Dan had woken up to make evensong ringing at St Peters. Mines a pint Dan!"
1092997,0,"Rung to celebrate the Baptism of Amy Jenkins, member of the local band."
1723562,0,Rung for Harvest Festival evensong.
1723562,1,"First Quarter at first attempt 1,6."
306874,0,Most methods to a quarter peal: 3
309612,0,"Rung on 20th October for the 65th Birthday of Tower Captain, Keith Porter."
1585280,0,For Evensong.
1092996,0,150th quarter peal-7.
1092996,1,For Evensong.
1067197,0,First of Bristol Maximus: 7 & 8
1067197,1,Rung as part of Portsmouth District quarter peal fortnight.
1145257,0,Owen's birthday treat
1113206,0,First Treble Bob -1.
1113206,1,First in method inside - 3.
1113206,2,First in method as conductor.
1113206,3,In memory of Richard Atkins.
1107039,0,"In memory of Michael Fletcher, long-serving and well-loved organist at this church."
1107039,1,First of Stedman Doubles and completes the family: 1.
1071381,0,1st quarter as conductor. 100th together for 1 and 4.
1120218,0,Rung by members of the Sunday service band
1143043,0,Rung prior to Evensong on the light ten
306991,0,"For evensong, as part of the St Alban's District Quarter Peal Weekend."
317698,0,Rung after meeting short for minor
317698,1,"Rung for service and to welcome the Ven Martin Gorick, newly inducted as Archdeacon of Oxford, who officiated today."
306831,0,Rung for Conformation service with Bishop Stephen Cottrell.
1140117,0,Prior to Songs of Praise Service with Bishop Geoff Annas of Stafford & for the Licensing of Rev Vivienne Flanagan (Chaplain to St Peter's Academy) as Asst Minister within the Stoke Team.
1140117,1,Also rung in memory of Sheila Newell (Parishionner) whose funeral service was held in this Church last Thursday
1105520,0,"First Quarter Peal as Conductor on 5 aged 13 and without breaking out in a sweat on 6, aged 10."
1060612,0,For Choral Evensong
1060612,1,First QP in method: 3
1149913,0,2200th tower bell peal - 5
1149913,1,350th peal together - 2 & 5
1149913,2,200th peal for the Association - 4
1149913,3,First peal in the method by all and for the Association
1109077,0,"For the Baptism of Brooklyn Summer Preedy, Great Niece of Twyning ringer, Ann Ross"
1094756,0,First Surprise Major - 2
1094756,1,100th quarter this year - 7
1059595,0,"Rung to celebrate the birth of Jessica Elizabeth Charlotte Tinsley daughter of 2 and 6, born on the 1st October"
1582928,0,"Rung to celebrate the life of Nick Lampe (1946-2013), ringer at this church for over 20 years."
1022137,0,"For Evening Service.  Also in memory of Bill Aley of Nazeing, who sadly passed away yesterday.  All the band members wish to be associated with this QP."
432913,0,Rung for Evensong
1825374,0,Ist peal of Yorkshire Royal 6
1068004,0,"Half-muffled in memoriam Roger Peckham, tower captain of Ashill, who died on 19th October"
1079871,0,"To mark the Diamond Wedding Anniversary of Arthur & Violet Uphill, parents of Mark, who were married at the Church of St Peter & St Paul, Shepton Mallet, on 3rd October 1953."
371713,0,For Morning Service
1120631,0,On the back six for morning service and for Harvest.
1120631,1,With thanks to Lynda for stepping down after Dan's multiple alarms failed to wake him up!
1074176,0,To commemorate the life of Alan Pidgeon who died unexpectedily and will be sadly missed.
1077945,0,"For Choral Evensong, and dedicated to Alan Pidgeon, fondly remembered by all the band."
1077945,1,Rung during the G&B Quarter-Peal Festival.
1046472,0,First quarter peal at first attempt: 1 (aged 14).
1046472,1,[BD]
307033,0,"Rung in memory of our friend Roger Peckham, 1945-2013."
1082261,0,Rung in memory of Roger Peckham
1082261,1,(Rung on the back 10)
1149154,0,To mark Richard Pain's enthronement as Bishop of Monmouth.
307000,0,Rung as part of the Guildford District Quarter Peal Festival
307020,0,Rung as part of the Guildford District Quarter Peal Festival
306712,0,Arranged and rung to celebrate the 90th Birthday of Jim Burry previously Tower Captain at All Cannings and Salisbury Guild HLM
306797,0,"To celebrate the Dedication of Serena Joy Plane on Sunday 20th October 2013, Jan and Stuart Galloway's Granddaughter."
1130634,0,Rung as a birthday compliment to Michael C Marshall of Willesborough parish.
1130634,1,First quarter peal of Surprise as conductor.
1145256,0,Rung to celebrate the engagement of James Blackburn & Sarah Dawson. Also rung as a birthday compliment to Sarah Dawson.
1081627,0,Rung for the SE District Quarter Peal Fortnight. First Grandsire inside in a QP- 4.
1148745,0,To celebrate the 40th anniversary of Glenys learning to ring.
1148745,1,250th peal-4.
306907,0,Rung for the opening of the Canterbury Festival.
306837,0,"First peal in method: 4, 6."
306772,0,First peal of Minor on the bells.
307016,0,Rung as part of the Guildford District Quarter Peal Festival
1063795,0,100th this year - 10
1088460,0,First minor as conductor
1088460,1,Circled the tower after 46 years - 2
1088460,2,25th Quarter peal - 5
1088460,3,Also for the G & B quarter peal week
307011,0,Rung as part of the Guildford District Quarter Peal Festival
1145262,0,Rung for the SE District Quarter Peal Fortnight.
1145547,0,"Rung to celebrate the marriage of Sophie MacDowall and Ian Wilson, and also as a 21st birthday compliment to Isaac Baker and a birthday compliment to Barney Fox."
1140120,0,Probably the first 1/4 of Malcolm's.
1112140,0,Rung for the centenary of A Patrick Cannon in his home tower.
1136249,0,"For Helen and Roger Peberdy, who are celebrating their Golden Wedding Anniversary today."
319058,0,For the Parish Farewell Eucharist for Fr Doug Chaplin. Doug has been the Rector at Droitwich Spa for the last 12 years.
307018,0,Rung as part of the Guildford District Quarter Peal Festival.  First in method for ringer of 3rd.
1132101,0,25th together - 6 & 10
307007,0,Rung as part of the Guildford District Quarter Peal Festival.  First quarter peal on 8 bells for tenor ringer.
306898,0,First ringing wearing a wedding ring: 3-4
306898,1,"""Well we're back in business boys and girls, just like the old days"""
306774,0,"Circled tower to quarters - 1,3."
306994,0,Rung as part of the Guildford District Quarter Peal Festival
384088,0,First peal of Bristol Maximus on the bells.
306966,0,Rung as part of the Guildford District Quarter Peal Festival
307040,0,4.First Quarter Peal
307040,1,Rung as part of the St.Albans District Quarter Peal Weekend
307012,0,Rung as part of the Guildford District Quarter Peal Festival
306997,0,Twenty first Birthday compliment to Hannah Burton.  Rung as part of the Guildford District Quarter Peal Festival
306758,0,First peal in the method
306758,1,Dewbys Bells Surprise Major:
306758,2,-58-14-56-16-14-58.12-12.58 le12
1149357,0,1st Q. 1 aged 13.
1149357,1,"R.I.P. Peter Griffiths, brother of Caroline Telford."
1128756,0,Rung for SE district Quarter Peal fortnight.
1098326,0,"Rung for the SE District Quarter Peal Fortnight and also remembering Derek Hill, 42 years churchwarden at Kettleburgh, buried here yesterday."
1123719,0,A wedding anniversary compliment to Ian and Corinne Unsworth
1112539,0,550th Quarter Peal: 6
1112539,1,First Bob Minor inside: 5
1112539,2,With thanks to 1 for ringing at short notice.
1150566,0,"First of Stedman and Cinques 4, 5, 6."
1150566,1,"Rung in memory of Christopher Richmond Mills, Father of the 4th ringer, who passed away 25th October 1983."
307446,0,2 - First as conductor (after 30 years of ringing!)
307446,1,Birthday compliment to Ann Birch and Hilary Reading
307446,2,Wedding Anniversary compliment to John and Lorraine Brookman
1129610,0,First in method for all.
1129610,1,First on ten: 10.
1129610,2,A 21st birthday compliment to the nine.
1148972,0,The Annual Metheringham Feast Quarter Peal.
1148972,1,"Rung on the back six during the annual Metheringham Fayre and Feast which traditionally marks the end of the Harvest and celebrates the Church’s Patronal Festival, the feast of Saint Wilfrid (12th Oct)."
1049837,0,"Rung by the local band during the annual Metheringham Fayre and Feast which traditionally marks the end of the Harvest and celebrates the Church’s Patronal Festival, the feast of Saint Wilfrid (12th Oct)."
1049837,1,Prior to the official opening of the Feast the back four original bells dating from 1620 were rung to call people to the Feast.
1095142,0,First in the method and completes the Std 8 to Royal - 3 & 8
1095142,1,100th in a Std 8 S Royal method - 10
1095142,2,100th together - 1 & 5
406647,0,"Most Major methods in hand: 5-6, 7-8."
306785,0,First Kent in hand: 7-8
306785,1,Rung to welcome Rebecca Melen to Germany.
1117384,0,Rung for the SE District Quarter Peal Fortnight.
1148746,0,"Rung before the Harvest Thanksgiving Service, and for the Life of Roger Peckham of Ashill who died today"
1150475,0,Rung for SE district Quarter Peal fortnight.
1069863,0,"Rung as a 70th birthday compliment to Nina Povey, Privett resident and friend of ringers of the 2 and 3"
997126,0,Rung as part of the Ethelflaeda Festival at Romsey Abbey and the Winchester District Ringing Festival.
1078447,0,First peal in the method.
1078447,1,Specially composed to celebrate the Ruby Wedding Anniversary of Mick & Lynette Angrave (nee Starkey).
1078447,2,"Also to welcome Oliver William Harvey, born to Andy & Liz on Thursday October 17th. First Grand Child to Alison & Neil."
1078447,3,Method: x3x4x2x3.4x34.1.34x34.1x9 le 2.
306992,0,Rung as part of the Guildford District Quarter Peal Festival
1136623,0,100th this year - 6
1529507,0,First in method: 2
306988,0,Rung as part of the Guildford District Quarter Peal Festival
1130288,0,100th quarter on these bells 1.
307025,0,First S. Minor: 4 & 5
307030,0,Rung as part of the Guildford District Quarter Peal Festival.  First Quarter Peal for ringer of 6th.
1149214,0,Rung for G and B 1/4 peal week also 60th Birthday compliment for the Conductor. First Quarter peal for 6th ringer
1095455,0,1900th peal - 6
1584473,0,Birthday compliments to Georgena Cooper sister of 8
1137297,0,Rung as part of the South Notts. District Quarter Peal week-end.
306725,0,To celebrate the 25th wedding anniversary of Revd Jeanette and Mr Anthony Hartwell
1067757,0,Rung on the exact 50th anniversary of the first time the bells were rung. (see RW 22nd Nov 1963 page 778
1067757,1,""" Teaching Washington to Ring"")"
1148842,0,First peal of Maximus: 6
1148842,1,450th peal of Maximus: 11
307021,0,Rung as part of Guildford District Quarter Peal Festival.  First in method for ringer of 3rd.  First in method as conductor.
1125710,0,On Yorkshire Association Snowdon Dinner Day.
406637,0,For Evening Vigil.
307425,0,"Rung by members of the Royal Naval Guild in remembrance of the life and 35 year career in the Royal Navy of WO1WEA Peter Nuttall (1959 - 2012), who served with two Guild members and whose ashes are interred in the churchyard."
307425,1,5 - first as conductor for the Guild
1127755,0,First S. Royal: 5
1127755,1,A welcome to Revd. David Commander as Rector of Benenden and Sandhurst.
406964,0,"A thanksgiving for the life of Peggy Doubleday, long-time member of the congregation."
1659404,0,Fist peal in the method - x30x14x50x1236x1270x38x1456x50x18x90 lh 12
1099594,0,"Rung to mark the 10th anniversary of the augmentation of the bells to 10, this being the 206th 10-bell peal in the tower."
306688,0,"First in method, 2&5."
306713,0,"First in Method - 2, 4 & 5."
306713,1,"Completes the ""Cambridge 6"" - 5."
1132100,0,To mark the feast of St Luke
1761072,0,1st in the method inside: 2
1761072,1,100th Quarter on the bells: 4
1052490,0,Rung Prior to the Festival Eucharist for the Eight Hundredth Anniversary of the Dedication of this Church. Dedicated on St. Luke's Day 18/10/1213 by Hugh Bishop of Lincoln.
432906,0,Rung to celebrate the life of  Edyth V Bassett 1st Aug 1916 - 2nd Oct 2013 cremated this day. Grandma to 1 and 3
1106595,0,Rung Half Muffled following the Funeral of Brian Alfred John Lewis of Orlingbury R.I.P.
1016028,0,First surprise: 5.
1016028,1,150th as conductor.
1107176,0,First of Treble Bob - 1.
1084750,0,1st P.B.M. 2.
306669,0,3000th peal of Stedman: 3.
1132099,0,Forthcoming Birthday compliments to Darran (20th) and Peter (23rd).
1132099,1,1000th tower bell peal: 9
1103749,0,For G&B Peal & Quarter Peal Festival
